Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
-0.41233234358221044,-0.003381365608726569,1.8826761605677138,1.7116131096642981,2.63612136944027,1.474138274489381,-0.14039797496208103,1,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,2.9661919181025986,2.3654497447480347,-2.810893987647586
-0.3318028787740204,-0.7146924309893151,-0.10109304912442768,0.31403023887561493,5.743652587281788,0.12230333557275005,-0.31056396640574147,1,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,4.424655975944854,-0.7133179434350155,0.0908678099294448
-0.2110086815617354,-0.24048505406892276,0.13017829054539756,0.06910383708035851,0.5252089965400222,-0.3677368297845286,0.11278589094802545,2,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,0.17224804290157364,-0.3063231324032067,0.061705535523203875
2.204875262683965,-0.7146924309893151,-0.5344461419038089,-0.573938653822444,0.1828826459430491,-0.7056955645136863,-0.31056396640574147,1,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,-0.10670702553127398,-0.7133179434350155,0.0908678099294448
-0.674053104208828,-0.7146924309893151,-0.37390341582232833,-0.3537985795648554,1.5614763307917936,-0.3846347665209865,-0.31056396640574147,0,1.0806403853170121,0,-0.54575287347166,-0.43211129815619154,1.0166820884748198,-0.7133179434350155,0.0908678099294448
-0.9055753155323742,-0.24048505406892276,-0.5580223464332572,-0.5364381725642042,-0.7388292046248813,-0.7056955645136863,0.26744970550126834,4,0.6471264331485085,0,0.42054096040262884,0.13437823868872087,-0.857792041049846,-0.07582840787119298,-0.46460133366190354
-0.11034685055149789,-0.24048505406892276,-0.30429747864014794,-0.24137092658363923,-0.12289130949703897,-0.28324714610223917,-0.09903758153845584,0,-1.086929375525506,0,0.42054096040262884,0.13437823868872087,-0.3558762598482494,0.6000867402891779,-0.060545028670878895
-0.714317836612923,0.23372232285146963,0.4905574169241058,0.9749005854887495,0.9227659700086884,0.3588744498831605,-0.16244796297957023,4,-0.6534154233570024,0,0.42054096040262884,-0.09221757604924405,0.9525163977877826,0.5044198905726827,0.5656180878474396
-0.8854429493303267,-0.003381365608726569,0.11221546804677035,0.24429793901525182,0.3389119281772121,0.24058889272795525,-0.1883735762048111,4,-1.5204433276940097,0,0.42054096040262884,-0.007244145522507206,0.47025700774735607,1.926614167608251,-2.451100817968212
0.9264700088539486,0.4708260113116658,0.946364037826771,0.37996231287057197,-0.07149768689234128,0.47716000703836564,-0.14915057398490097,2,0.6471264331485085,0,0.42054096040262884,-0.14886652973373535,-0.1109922694280962,0.6565240844466919,-0.7321955185551304
-0.6438545549057567,-0.24048505406892276,-0.6231375779907807,-0.5137548826413729,-0.6914789885640867,-0.5029203236761917,0.0005197806275450539,2,-0.6534154233570024,0,0.42054096040262884,0.13437823868872087,-0.8192072732149568,0.06077631405441196,0.09055020100026798
2.466596023310583,-0.477588742529119,-0.35706326972986535,-0.5168983704446021,-0.3885084616611052,-0.75638937472306,-0.019550138535892794,2,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,-0.5723224981517063,-0.2391714951755314,-0.578420824463291
-0.7747149352190655,0.4708260113116658,0.8868621883000685,1.2384075090880686,0.8244826946028638,0.037813651890460626,-0.026848290958961105,3,-0.6534154233570024,0,-0.54575287347166,-0.43211129815619154,0.41612034422364874,1.1794365471373474,0.43278000937528893
-0.13047921675354537,-0.7146924309893151,-0.3615539753545221,-0.44093812761258316,1.0157781836266135,-0.4015327032574444,-0.31056396640574147,2,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,0.5720033083555575,-0.7133179434350155,0.0908678099294448
-0.714317836612923,-0.7146924309893151,-0.42554653050588154,-0.48903496681785796,0.7145790538761989,0.6292414376664867,-0.31056396640574147,4,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,0.3265620102932867,-0.7133179434350155,0.0908678099294448
-0.20094249846071166,-0.003381365608726569,0.16161322991799515,0.35434952844567047,0.5112072573079917,-0.13116571547411823,0.062163103772389865,2,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,0.6574571468135678,-0.08225866580768643,-0.24983995046029994
-0.2915381463699254,-0.477588742529119,0.15263181866868156,-0.016168803891742647,1.1793628598028127,-0.5029203236761917,0.26895494943852616,4,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,0.7053052714025715,0.834387701996633,2.275555266042127
-0.7747149352190655,2.6047592074534314,1.5941483241835144,1.1510539677391822,-0.49693953223311427,0.5954455641935709,-0.09034471640692354,4,1.5141543374855158,0,2.353128628151207,-0.09221757604924405,-0.215122608283133,0.5590098524218068,0.19582408670419643
-0.5733912731985905,-0.477588742529119,0.6488547901932581,0.8209287157653277,3.800460717822645,0.9165063621862707,-0.2371374328809689,2,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,2.8411868098177373,-0.6940084418320412,0.06361118909826508
-0.47272944218835294,-0.7146924309893151,0.8049068106500818,0.2459213364723185,5.317130959850623,0.49405794377482354,-0.31056396640574147,1,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,4.0770918180567355,-0.7133179434350155,0.0908678099294448
0.2721681072874047,-0.003381365608726569,0.5624087069186147,-0.05072503248921143,-0.12297217762791696,-0.1480636522105761,-0.07306992297172703,1,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,-0.3559421577113375,0.11759671851881032,-0.238931527420025
2.124345797875775,-0.7146924309893151,-0.7432639534503502,-0.762326549635679,-0.9968678576666602,-0.8577769951418073,-0.31056396640574147,2,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,-1.068062708183893,-0.7133179434350155,0.0908678099294448
2.32566945989625,-0.7146924309893151,-0.6512044881448857,-0.6691287774413525,-0.4132310045295421,-0.75638937472306,-0.31056396640574147,3,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,-0.5924684162958171,-0.7133179434350155,0.0908678099294448
-0.43246470978425794,-0.7146924309893151,-0.6489591353325573,-0.524425031381911,0.49295416490979976,-0.8577769951418073,-0.31056396640574147,4,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,0.14596420950981767,-0.7133179434350155,0.0908678099294448
0.5640874172170935,-0.7146924309893151,0.19866155132141378,0.21251624425349697,5.107936657859194,-0.029778095055370914,-0.31056396640574147,3,-1.9539572798625133,0,-0.54575287347166,-0.43211129815619154,3.9066234602279697,-0.7133179434350155,0.0908678099294448
-0.43246470978425794,0.23372232285146963,0.8206242803363807,0.29865223750958364,0.07578551444419046,0.020915715154002743,-0.037075983439176556,2,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,0.08978157423689527,0.8908664285111901,0.5020963020120635
-0.6035898225016617,0.9450333882320582,0.7970480758069325,1.0959248659130687,0.1775511256001595,0.426466196828992,-0.11811782564230949,4,-1.086929375525506,0,2.353128628151207,0.20518943079433496,0.6197284236001291,1.105133517721848,0.34809061960809573
2.1042134316737275,-0.24048505406892276,-0.5243420542483311,-0.42895450274769115,-0.5144625009353784,-0.5029203236761917,-0.2862484874192687,4,-1.086929375525506,0,0.42054096040262884,0.13437823868872087,0.6331565253014193,-0.7133179434350155,0.0908678099294448
-0.18081013225866416,-0.24048505406892276,0.17059464116730877,0.02987665125414799,0.44332423773091917,-0.21565539915640766,-0.16003957267995766,0,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,0.1055217495345373,-0.20188972032257943,-0.4067965085517113
-0.26133959706685417,-0.003381365608726569,-0.43901864737985197,-0.3145271192625429,-0.5359772746123188,-0.452226513466818,0.36930454525571527,3,1.5141543374855158,0,0.42054096040262884,-0.007244145522507206,-0.480316529306639,0.27441163080631553,-0.5994985079450296
1.2586540511877324,-0.24048505406892276,-0.4210558248812247,-0.48700571999652464,-0.6356414696244708,-0.6718996910407705,0.28938326001559683,2,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,-0.7737063677492858,-0.4338937035592013,0.12577591859988563
-0.8955091324313506,1.893448142072843,0.9452413614206069,1.5152262918353347,-0.10185019201524152,1.7276073255362492,-0.14050342796235593,3,0.6471264331485085,0,2.353128628151207,-0.007244145522507206,-0.008634269290784055,0.547260761377862,0.09266663141014664
0.20170482558023842,-0.7146924309893151,-0.29756142020316273,-0.3201130823307222,1.7724266264822883,-0.35083889304807075,-0.31056396640574147,4,-0.6534154233570024,0,-0.54575287347166,-0.43211129815619154,1.188581371330645,-0.7133179434350155,0.0908678099294448
-0.2915381463699254,-0.7146924309893151,-0.3671673573853431,-0.3704310244204383,1.4573181782208464,-0.4353285767303602,-0.31056396640574147,4,-1.9539572798625133,0,-0.54575287347166,-0.43211129815619154,0.9318056408172014,-0.7133179434350155,0.0908678099294448
-0.7747149352190655,-0.003381365608726569,-0.2178513953655045,-0.34191088273151726,-0.5788489365678186,-0.4015327032574444,0.3758272689838326,6,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,-0.7274272399004779,-0.5709221826824128,0.12291743823729369
0.030579712862834642,-0.24048505406892276,-0.3424684764497307,-0.30905922146396836,-0.26418718845789363,-0.28324714610223917,0.2484104038083854,4,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,-0.47101551663075986,-0.27711175386422504,-0.17130392433656225
-0.9257076817344218,1.1821370766922543,0.7184607273754384,0.384980086828778,-0.4832088937826941,0.6968331846123181,-0.038076217763681586,0,-1.086929375525506,0,0.42054096040262884,-0.24328145254122074,-0.6494920338214842,-0.11491545071542132,-0.009407103719499673
0.7050139806314261,-0.477588742529119,0.07628982304951594,0.4859627877376743,2.751624165514397,-0.4184306399939023,-0.31056396640574147,3,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,5.302038953062207,-0.7133179434350155,0.0908678099294448
-0.14054539985456913,-0.7146924309893151,-0.1976432200545489,-0.2399615224277313,2.2743635622523106,-0.31704301957515496,-0.31056396640574147,3,1.9476682896540194,0,-0.54575287347166,-0.43211129815619154,1.5975999935387433,-0.7133179434350155,0.0908678099294448
1.027131839864186,-0.7146924309893151,-0.4693309103462853,-0.43659184987525473,1.042996085962145,-0.4353285767303602,-0.31056396640574147,6,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,0.5941826462749616,-0.7133179434350155,0.0908678099294448
-0.8149796676231605,0.23372232285146963,-0.49739782050039033,-0.3837281254096842,-0.778875103035699,-0.5029203236761917,0.7382511640706876,0,1.0806403853170121,0,1.3868347942769177,0.24767614605770344,-0.5980289407430702,-0.41427505853778596,-0.05150761095884601
-0.835112033825208,-0.003381365608726569,0.9721855951685476,1.6868636775233818,2.5973739821595516,0.44336413356544985,0.035156576603155514,0,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,1.860814886673949,1.1691548822700313,0.024735856167014975
-0.49286180839040045,-0.7146924309893151,-0.624260254396945,-0.6537802923927223,-0.31711345468589947,-0.75638937472306,-0.31056396640574147,3,1.0806403853170121,0,-0.54575287347166,-0.43211129815619154,-0.5141440990252552,-0.7133179434350155,0.0908678099294448
-0.5733912731985905,3.31607027283402,2.432787599588172,3.793952406923047,0.2858521653522013,1.8120970092185387,-0.18066461726706506,3,0.6471264331485085,0,2.353128628151207,-0.14886652973373535,1.2834199022906785,1.3206610712378049,0.16442122567030779
-0.08014830124842663,-0.003381365608726569,-0.3357324180127455,-0.24882379672744517,-0.43311301213542047,-0.09736984200120245,0.15975376191482069,4,-0.21990147118849876,0,1.3868347942769177,0.4176230071111771,-0.6086698766350764,0.8056487391518828,0.8666824791681067
0.07084444526692965,-0.7146924309893151,-0.5198513486236743,-0.4968936863259307,0.665365019941834,-0.6718996910407705,-0.31056396640574147,3,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,0.28645845361388844,-0.7133179434350155,0.0908678099294448
-0.915641498633398,3.5531739612942164,2.488921419896382,2.4279151003569086,-0.24875617088262478,1.0516898560779337,-0.14858662967908282,2,-1.5204433276940097,0,0.42054096040262884,-0.342665581812258,0.32507836697575754,1.4700609383391132,0.2936342500680409
2.7585153332402714,-0.7146924309893151,-0.6197695487722882,-0.6986819902393159,-0.5983034983390557,-0.75638937472306,-0.31056396640574147,2,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,-0.7432803829634136,-0.7133179434350155,0.0908678099294448
-0.8955091324313506,-0.7146924309893151,-0.551286287996272,-0.7071605524128141,-0.6513992025555679,-0.7394914379866021,-0.31056396640574147,1,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,-0.7865470370710462,-0.7133179434350155,0.0908678099294448
-0.714317836612923,0.23372232285146963,0.514133621453554,2.2012297827156013,2.458705932365896,1.3896485908070915,-0.2313406012869079,1,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,1.7478169966424573,2.7310134502855523,-1.2172074522394403
-0.7042516535118992,-0.7146924309893151,-0.6871301331421402,-0.7563494953619335,-0.9594374656602417,-0.8746749318782652,-0.31056396640574147,3,2.3811822418225232,0,-0.54575287347166,-0.43211129815619154,-1.0375614115544916,-0.7133179434350155,0.0908678099294448
-0.35193524497606793,-0.7146924309893151,-0.3604312989483579,-0.07385106717306099,3.3146049875072325,0.037813651890460626,-0.31056396640574147,3,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,2.4452724483837533,-0.7133179434350155,0.0908678099294448
1.5203748118143499,-0.7146924309893151,-0.5445502295592868,-0.49506367464705553,0.676825189346268,-0.5029203236761917,-0.31056396640574147,6,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,0.29579712221153226,-0.7133179434350155,0.0908678099294448
-0.4827956252893767,-0.7146924309893151,-0.48504838003258416,-0.5437951146764564,0.3716519685927028,-0.5705120706220232,-0.31056396640574147,2,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,0.04711741487749787,-0.7133179434350155,0.0908678099294448
-0.7042516535118992,-0.003381365608726569,0.9553454490760847,1.8402673581368305,2.837540778277278,1.0516898560779337,-0.23044614393879204,3,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,2.056522126065501,0.6351049070375774,1.0021686736471607
0.6446168820252836,-0.477588742529119,-0.6107881375229746,-0.6674463473494834,-0.8599003491394696,-0.8070831849324336,-0.09122842126245653,6,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,-0.9564505560733423,-0.6892628863533438,0.056912528046534676
-0.7646487521180417,-0.7146924309893151,-0.551286287996272,-0.5562510006197678,0.2936488800657467,-0.5874100073584811,-0.31056396640574147,2,-1.9539572798625133,0,-0.54575287347166,-0.43211129815619154,-0.016445781061304343,-0.7133179434350155,0.0908678099294448
0.423160853802761,-0.7146924309893151,-0.2234647773963255,-0.2916962477527055,1.9503827247745325,-0.19875746241994977,-0.31056396640574147,3,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,1.3335943260464787,-0.7133179434350155,0.0908678099294448
-0.39219997738016293,-0.477588742529119,-0.7544907175119921,-0.8134635695332787,-1.3171056559437964,-0.6718996910407705,-0.3012210730020721,0,1.0806403853170121,0,0.42054096040262884,0.4176230071111771,-1.3290182460132172,-0.7133179434350155,0.0908678099294448
-0.1908763153596879,0.23372232285146963,1.5851669129342008,0.9131376913267136,0.8454098265287571,0.49405794377482354,-0.07080011068538587,2,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,0.43317345599348633,3.2522270620109253,-1.6580832941837698
-0.4827956252893767,-0.003381365608726569,1.0429142087568923,1.0710721266612482,1.6332987836016406,0.8320166785039812,-0.15883537753015142,2,1.0806403853170121,0,0.42054096040262884,-0.007244145522507206,1.075208804877595,1.963730590058993,-0.5708963801957007
-0.3418690618750442,1.6563444536126468,0.015665297116649133,0.3655509708994303,-0.6458875668302682,-0.0466760317918288,-0.051088582935580835,2,1.0806403853170121,0,4.2857162958997845,0.3403744339050527,0.17512872091657264,2.102414338292672,-0.5680378998331089
-0.2110086815617354,-0.477588742529119,-0.1909071616175637,-0.2324348614904223,0.50219623701015,-0.35083889304807075,0.23906510554154903,0,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,0.15349539386275654,-0.4532942311712294,0.45790823790185464
0.624484515823236,-0.7146924309893151,-0.43789597097368776,-0.3508838432214857,1.5797294231899854,-0.35083889304807075,-0.31056396640574147,4,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,1.0315561775718738,-0.7133179434350155,0.0908678099294448
-0.9055753155323742,-0.003381365608726569,-0.1875391323990711,-0.17000047110750882,-0.3097082444154938,-0.08047190526474457,0.08341727282435349,2,0.6471264331485085,0,1.3868347942769177,0.4176230071111771,-0.23447356807887845,1.0941476939036152,-1.693776763115448
-0.4626632590873292,0.4708260113116658,0.08863926351732214,0.046664056776087266,-0.4193692807495246,0.17299714578212372,-0.09579135584578168,1,0.21361248098000488,0,1.3868347942769177,0.13437823868872087,-0.2316964438487321,-0.5675726345302115,0.08039826468221423
-0.8250458507241842,0.9450333882320582,-0.6478364589263932,-0.10724878031253234,-0.7642853369662835,-0.8408790584053494,0.9753444257088115,3,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,-0.6082462475152236,0.004992719613744308,0.14826840549341203
-0.8552444000272555,-0.24048505406892276,-0.2257101302086539,-0.31619479119571137,-0.27908232799295823,-0.164961588947034,-0.0057520691110292885,3,0.21361248098000488,0,0.42054096040262884,0.13437823868872087,-0.48315327541291264,0.5217376230945836,-1.1196264397806959
0.5137565017119747,-0.24048505406892276,-0.35032721129288014,-0.3323180795761234,-0.3127388738917337,-0.33394095631161286,0.11171798139794385,6,-0.6534154233570024,0,0.42054096040262884,0.13437823868872087,-0.5105793384315308,0.6804256504886019,-0.4579892932272212
-0.39219997738016293,-0.003381365608726569,1.8534865740074447,1.064711360261287,1.6233404509135132,1.4065465275435494,-0.23548312423408543,0,-0.6534154233570024,0,0.42054096040262884,-0.007244145522507206,1.8657980203208098,2.930046884311215,3.0439090127990336
-0.39219997738016293,-0.7146924309893151,-0.1572268694326377,-0.319522755982698,1.7761234553224283,-0.33394095631161286,-0.31056396640574147,0,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,1.1915938450718202,-0.7133179434350155,0.0908678099294448
-0.8955091324313506,-0.7146924309893151,-0.4929071148757336,-0.41057321608608643,1.2059338170913199,-0.33394095631161286,-0.31056396640574147,1,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,0.7269574264172701,-0.7133179434350155,0.0908678099294448
-0.8955091324313506,-0.24048505406892276,-0.3637993281668505,-0.5011071406349537,-0.6650774692640864,-0.4184306399939023,-0.28866950913653655,0,0.21361248098000488,0,1.3868347942769177,0.7008677755336333,-0.5320306618634845,1.4266821176912674,-2.9298818419328514
-0.6438545549057567,-0.003381365608726569,1.1372190268746851,1.3158657050281992,2.0165444084229147,1.2375671601789704,-0.12387330895255458,4,0.6471264331485085,0,-0.54575287347166,-0.43211129815619154,1.3875081920330783,0.4787043649117012,0.43963128770467585
-0.7042516535118992,1.6563444536126468,2.89196224970933,2.8748659366047598,0.7826763214883249,1.592423831644586,-0.16163165761359577,0,-1.086929375525506,0,0.42054096040262884,-0.2776141517439427,1.0237049178839353,1.505078512640549,0.1486781347613544
-0.754582569017018,1.6563444536126468,0.4624905067700008,0.5687339208100228,-0.5302146326106573,-0.164961588947034,0.0990319894790674,1,-0.6534154233570024,0,2.353128628151207,0.03138014108055497,-0.3213834355117902,-0.13105306906636902,0.09946387497366063
-0.5733912731985905,0.4708260113116658,1.6704903198026801,2.059116093508116,1.6810764454970761,3.383605125709122,-0.23107652340317844,4,0.21361248098000488,0,1.3868347942769177,0.13437823868872087,1.1141418899888067,2.4455958785785827,-0.09233067033629533
-0.835112033825208,-0.24048505406892276,-0.16396292786962288,0.10498092088153167,0.6001005874598606,-0.164961588947034,-0.19809668354647664,2,-1.086929375525506,0,-0.54575287347166,-0.43211129815619154,0.23327574010822,0.3167581665326777,-0.129090810295053
2.456529840209559,-0.7146924309893151,-0.6388550476770796,-0.5928807505146717,0.06426065053505357,-0.6887976277772284,-0.31056396640574147,4,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,-0.20336977670124165,-0.7133179434350155,0.0908678099294448
-0.875376766229303,1.4192407651524506,2.6505868223840268,2.772717341158516,0.9286855171889631,1.2713630336518862,-0.18551293161816723,2,0.21361248098000488,0,-0.54575287347166,-0.43211129815619154,0.9585460522603544,1.2839003249416032,0.349400790814211
-0.5431927238955192,-0.7146924309893151,-0.46484020472162857,-0.5002954419064203,0.6440620437505266,-0.5198182604126496,-0.31056396640574147,1,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,0.26909907368036484,-0.7133179434350155,0.0908678099294448
-0.2915381463699254,-0.477588742529119,-0.5411822003407941,-0.6458035076150447,-0.7921328554636513,-0.6212058808313969,-0.08743368864752078,4,1.0806403853170121,0,-0.54575287347166,-0.43211129815619154,-0.9012281468054195,-0.6706488540877644,0.1510980123169878
0.7352125299344973,-0.24048505406892276,-0.5265874070606595,-0.545757949783637,-0.7582837663961185,-0.6212058808313969,-0.166060548428989,3,0.6471264331485085,0,0.42054096040262884,0.13437823868872087,-0.6459586531625638,-0.6982221678174357,0.11217648172331189
-0.835112033825208,2.1305518305330393,0.011174591491992333,-0.07898690640087189,-0.9632942534405802,0.12230333557275005,0.11248880332882981,3,0.21361248098000488,0,5.2520101297740736,0.35225882978291806,-0.7935779356062539,0.023877824052861717,0.19251297924426664
-0.11034685055149789,-0.7146924309893151,0.6275239384761382,-0.11016351665590196,3.087203803478115,-0.7056955645136863,-0.31056396640574147,0,-0.21990147118849876,0,-0.54575287347166,-0.43211129815619154,2.2599676573796974,-0.7133179434350155,0.0908678099294448
-0.714317836612923,-0.24048505406892276,-0.579353198150377,-0.5554171646531836,-0.7784468870283827,-0.5874100073584811,-0.14799762118189497,3,-1.5204433276940097,0,-0.54575287347166,-0.43211129815619154,-0.6706044539575556,-0.4154934271857448,-0.3295309181446812
-0.6941854704108755,1.893448142072843,2.23182852288478,2.155339288236067,0.2322006531885429,-0.3846347665209865,0.21769145308474505,4,-1.086929375525506,0,1.3868347942769177,-0.14886652973373535,0.8352666162473178,2.4965064307722393,0.8209950534247055
0.030579712862834642,0.23372232285146963,0.13691434898238275,1.397212675785939,1.4516989983838335,0.7813228682946076,-0.1734906887150277,3,-0.6534154233570024,0,-0.54575287347166,-0.43211129815619154,0.9272266807306146,0.3475414403884626,0.5760991825102768
-0.7445163859159942,-0.003381365608726569,-0.7006022500161105,-0.7691890934314608,-1.2477901151911694,-0.8408790584053494,-0.227196609880692,0,1.5141543374855158,0,1.3868347942769177,0.4176230071111771,-1.1030827154250578,-0.7133179434350155,0.0908678099294448
1.4096467977030886,-0.7146924309893151,-0.7286691601702155,-0.7592273363085518,-0.9774595062559247,-0.5367161971491075,-0.31056396640574147,3,-1.9539572798625133,0,-0.54575287347166,-0.43211129815619154,-1.0522472210427218,-0.7133179434350155,0.0908678099294448
0.423160853802761,-0.003381365608726569,0.22672846147551876,-0.07108391241669745,-0.15484577378400005,-0.6212058808313969,0.468993946363581,0,-1.5204433276940097,0,0.42054096040262884,-0.007244145522507206,0.5651875865161478,0.4392792984340707,1.7178339864075243
